source,target
29208,91116
20911,146558
132457,172240
141528,95011
43202,109811
132457,86227
132457,91140
29208,89722
29208,75922
41500,119452
41500,93686
29208,92175
20911,85767
43202,95271
20911,20967
69518,29004
29208,177153
18912,4850
176249,128636
43202,26038
176249,146595
69518,141832
132457,30389
29208,67271
41500,77785
75801,155312
95077,95078
132457,159557
20911,34133
132457,5874
52145,125142
132457,123912
86209,93277
41500,120614
41500,27084
132457,16099
132457,94672
29208,119383
29208,24053
69518,69597
132457,42540
132457,127075
176249,94357
75801,16599
132457,95270
132457,91919
132457,135037
41500,18944
86209,41200
132457,38561
69518,90910
86209,91555
29208,24040
69518,150013
171442,147297
132457,44559
43202,15741
69518,133876
29208,28258
43202,30866
29208,60372
69518,171945
86209,92608
132457,93533
132457,94076
43202,18127
69518,131732
132457,93526
43202,24195
132457,94105
132457,16103
132457,91487
171442,14873
132457,27983
75801,86742
18912,128232
86209,94998
52145,155312
52145,119494
41500,60370
41500,27074
90622,42881
69518,119406
132457,32235
69518,39465
132457,156644
176249,26757
132457,121479
176249,151762
69518,52126
52145,171945
29208,115349
132457,145692
69518,24555
69518,57255
132457,183713
86209,91039
29208,30697
52145,125090
20911,155312
132457,127441
29208,89955
41500,128328
75801,102589
132457,146887
132457,86401
132457,61444
69518,52073
43202,133752
132457,95404
132457,119430
132457,119428
60472,92188
95077,95325
29208,119449
132457,70664
20911,119494
29208,30696
132457,91152
29208,24195
132457,93532
176249,90751
69518,64941
69518,133752
29208,22000
132457,28983
120591,128594
59371,94718
29208,29422
132457,159956
29208,115338
132457,17886
41500,35464
132457,160140
20350,172240
24367,95271
75801,27469
132457,94102
29208,29257
132457,93523
41500,145023
20911,20941
132457,94113
132457,144547
132457,94378
132457,93718
86209,4336
69518,24726
132457,31817
118136,155312
69518,34188
132457,113176
29208,119396
55106,119494
86209,16669
75801,89720
69518,13487
71385,78069
52145,121628
29208,102589
41500,16617
29208,61078
69518,90662
75801,29422
59221,16643
69518,119396
29208,91123
132457,127059
132457,25746
157666,79211
27513,93679
157666,79246
132457,94096
18912,177033
29208,155407
69518,92171
176249,190193
69518,90613
176249,90910
132457,4756
176249,141702
41500,120765
41500,27049
29208,177275
132457,63147
132457,24197
52145,177077
29208,71333
55106,141702
69518,155407
43202,128328
43202,93512
69518,52124
41500,65378
43202,57270
43202,119396
18912,14757
69518,16542
132457,94110
41500,42911
43202,179738
75801,14782
41500,144979
172210,19242
75801,186162
69518,133861
29208,175167
29208,15712
132457,93288
118136,119494
29208,91120
29208,16627
20911,57225
132457,20234
60472,92187
75801,92175
132457,35923
29208,59075
132457,87583
90622,14654
176249,93938
86209,41199
43202,119422
132457,55890
20911,182830
132457,150232
86209,95247
41500,120176
132457,93409
132457,144466
94229,94869
94229,53718
125975,18946
160799,172240
47631,47561
125975,14819
94229,86227
125975,27518
24210,24195
18525,18516
94229,95271
94229,160148
94229,32322
47986,18230
94229,6051
29427,119494
94229,53693
29427,141702
18525,92268
18525,62666
94229,177289
94229,53689
29427,125434
47986,90703
94229,3336
160799,80040
160799,20234
103507,115371
160799,116303
94229,118181
18525,18510
29427,125377
94229,93291
29427,26448
47631,47620
29427,30866
18525,118023
94229,155312
30769,119494
94229,119494
94229,16100
94229,177288
125975,88888
94229,5874
94229,55889
85679,24040
160799,155312
18525,92269
94229,29749
29427,155312
94229,5926
29427,128328
18525,49536
160799,119494
122742,94680
94229,3351
24210,24040
18525,95741
24210,59066
29427,119436
18525,29003
18525,67763
94229,32038
94229,119418
94229,93428
29427,155407
29427,85725
47631,22100
30769,141702
29427,29120
29427,27469
94229,118175
104935,104950
30769,155312
94229,90562
24210,119494
13487,159851
18525,177261
47631,47638
103507,18230
29427,16627
13487,159714
29427,119396
30769,30866
18525,106417
122742,36736
122742,31629
18525,95445
94229,31864
103507,93291
29427,119420
47986,29749
13487,69518
18525,92174
85679,24195
24210,93512
122742,132700
94229,17976
13487,92072
103507,95271
7612,96398
94229,119396
24210,61078
125975,61047
78045,90708
94229,51257
160799,133446
103507,104950
29427,128319
52783,69518
52783,52385
122742,21667
29427,86495
29427,177153
13487,90662
13487,155312
125975,91110
63885,86352
103507,177029
24210,15712
24210,95271
24210,18891
93298,95270
94229,98117
151643,19292
29427,22000
151643,16704
63885,63889
29427,29422
29427,29208
29427,123912
94229,132457
125975,4834
47986,155312
94229,65747
29427,102589
94229,95270
94229,17887
125975,41192
13487,119494
103507,115370
94229,93288
85679,59066
29427,119405
92956,79763
47986,119494
125975,151570
94229,91919
94229,104950
18525,119494
94229,94673
94229,94672
18525,90677
85679,119494
85679,18891
29427,86742
29427,67846
52783,155312
47986,183713
24210,155312
47986,168328
29427,24066
94229,57270
38357,123912
103507,90703
29427,92175
29427,119383
94229,91108
52783,119494
13487,13535
94229,155407
92956,107020
18525,155312
13487,159871
38357,141702
29427,59075
18525,29052
18525,62767
13487,52385
7612,14794
29427,65381
18525,141702
94229,106998
29427,65433
122742,132412
24210,141702
18525,62692
94229,18230
29427,174318
29427,67271
18525,36951
24210,177014
18525,18499
160799,172237
29427,28258
13487,24726
29427,115349
104935,90705
103507,61875
13487,133861
125975,168605
47631,177033
18525,36950
18525,18507
47986,95043
104935,135037
94229,31817
94229,177290
29427,115338
38357,119494
122742,31631
94229,158482
24210,24211
104935,95271
94229,18329
85679,61078
18525,172459
13487,141702
94229,31897
13487,52296
29427,29780
85679,15712
29427,30767
29427,30698
13487,68435
18525,128328
30769,174318
18525,62690
7612,119796
13487,121628
93298,90703
47986,18329
52783,103076
29427,119449
29427,91116
125975,70315
29427,71358
122742,90691
103507,32322
29427,75922
103507,90289
30769,67846
52783,125090
29427,27238
122742,132417
94229,56173
160799,16423
155456,161503
24210,90913
171432,47561
29427,125410
18525,36952
103507,6051
94229,118667
47631,89613
94229,177029
18525,106398
122742,86532
160799,172239
13487,155272
29427,29257
94229,90665
94229,150155
38357,24630
151643,152840
29427,30696
63885,92327
94229,106983
24210,24200
18525,90619
29427,125408
94229,90703
29427,86561
103507,119494
94229,146887
160799,159997
94229,177291
29427,27239
94229,119425
18525,103076
94229,83293
13487,177001
47986,118181
54442,108843
52783,63927
122742,18103
125975,125957
38357,155312
94229,32071
13487,62120
85679,155312
29427,16658
29427,119439
94229,3340
13487,25025
29427,120154
18525,106401
78045,130768
29427,30697
29427,80660
94229,106940
94229,25837
52783,159714
18525,92197
52783,141702
30769,115349
104935,25306
52783,29004
30769,91116
29427,187564
94229,55913
94229,135037
18525,151792
29427,89722
18525,90532
29427,90913
13487,125142
47631,47574
47986,177029
18525,92170
122742,120291
29427,91119
29427,193571
122742,119494
18525,46764
29427,29198
160799,12218
103507,115368
104935,6051
125975,92441
29427,119446
18525,92944
18525,15712
29427,155146
94229,3859
103507,155312
160799,16814
122742,108120
29427,177275
18525,62771
187044,177394
103507,98117
29427,71333
104935,98117
85679,24200
47986,95271
13487,13459
13487,39465
52783,121628
29427,119409
94229,32222
13487,125090
30769,123912
29427,91123
103507,115709
125975,60391
47631,16599
18525,78934
13487,52082
160799,51839
94229,17886
52783,52082
94229,30389
30769,90913
103507,177291
52783,91825
125975,89613
125975,89607
94229,91918
85679,24203
52783,125142
92523,22100
52783,52296
94229,81759
104935,32322
47631,18931
125975,155312
94229,159956
54442,54445
30769,119383
92849,186691
47986,94869
29427,27491
18525,123912
94229,119403
18525,18554
102672,14805
18525,151805
29427,89606
94229,92343
30769,92175
103507,177288
13487,59258
94229,56021
29427,60372
29427,71618
104935,94192
30769,125377
63885,63884
29427,147336
125975,4833
47986,195069
47986,95046
13487,159861
94229,91398
94229,31292
29427,92549
29427,92165
29427,89613
152960,26206
54442,4296
18525,63404
78639,92665
30769,119405
29427,24630
34320,128484
122742,95091
122742,122680
54442,16568
29427,119441
30769,177153
160799,68426
122742,18098
29427,177033
94229,32235
63885,171918
29427,89720
29427,115800
29427,114888
29427,29100
122742,38819
47986,94113
125975,126784
161469,161473
122742,79199
122742,85856
24210,16815
47631,34363
16293,90619
32718,91437
122742,95092
18525,22021
29427,178924
31902,3859
30767,119494
30767,141702
118175,6051
31902,81759
30767,30866
135664,27568
95270,90703
32891,18230
30767,155312
118175,3351
135664,177261
95270,18230
152112,90619
118175,118181
110130,107020
118175,95271
80776,92175
95122,27951
32891,90703
95270,95435
118175,5874
67673,141702
5857,141702
31902,135701
118175,5926
51819,68825
32891,119494
30767,120614
115139,141702
118175,155312
5857,25306
118175,119396
80776,177153
32891,155312
86938,21667
67673,77931
30767,115349
118175,3336
5857,91591
95122,119494
80776,119494
135664,21831
26038,141702
95270,93718
118175,16100
31902,173200
115139,94279
80774,177153
16752,83293
26038,26030
30767,123912
95122,94038
115139,119494
32891,177029
30767,67846
67673,115800
110130,4756
32891,32894
80774,92175
16752,95271
5857,119494
118175,94229
106939,95271
5857,155312
31902,31897
31902,177029
30767,119396
135664,90619
31902,81756
30767,174318
16588,75922
30767,128328
115139,15741
135664,90706
86938,85856
95270,31292
95270,94869
30767,119426
30767,91116
91300,90991
5857,94046
135664,92305
80776,155312
110130,90562
31902,81760
31902,91398
95122,68426
193994,50402
106939,6051
118175,119494
95270,32322
115139,128419
5857,86632
80776,141702
26038,155312
91300,127719
118175,119418
30767,177153
46787,120168
118175,18230
95270,119494
110130,106928
31902,95271
118175,177289
95270,4786
115139,155312
31902,91108
31902,132842
95122,51839
193994,24053
86228,57084
95270,177029
30767,80660
80776,59146
26038,119494
30767,119405
67673,155312
115139,123912
118175,55889
95270,90562
118175,32322
31902,86192
95270,95271
30767,92175
26038,18127
31902,31900
31902,86504
94476,93281
80774,141702
31902,98117
27902,56318
118175,94869
30767,119383
95270,31056
152112,135664
30767,46763
31902,93428
93282,93283
30767,119409
95270,94672
135664,21849
32891,118181
115139,119380
94476,93277
30767,119422
95122,155312
31902,26038
80774,119494
30767,24630
31902,81757
31902,91140
67673,119494
106939,16100
135664,155312
5857,95271
135664,60366
135664,119494
31902,177291
86938,79199
31902,38810
110130,93294
118175,53718
32891,132700
95270,4756
110130,110095
30767,30780
95270,106998
30767,119420
177119,67673
67673,119420
26038,119380
30767,30746
30767,26448
177119,141702
133263,27478
135664,90532
16752,127441
94476,91555
30767,119449
115139,30866
26038,90980
31902,31893
135664,55685
95270,61875
177119,77931
95270,155312
31902,55890
110130,155498
26038,24195
80774,119409
193994,24040
30767,42911
95270,95394
95122,170949
30767,46784
80774,155312
16752,31864
133263,18909
133263,95260
115139,119422
5857,119380
118175,119425
93282,45612
5857,3351
26038,24040
26038,95271
59291,165679
30767,119380
16752,44559
135664,16232
59234,177311
94512,37522
92725,57270
110130,79763
31902,91487
30767,29120
5857,24250
95270,160148
80776,26448
30767,119457
80776,119409
106939,3336
95270,177291
135664,141702
118175,32038
30767,68199
26038,123912
95122,40556
118175,155407
32891,119418
16752,16100
135664,25559
32891,6051
95270,6051
95122,31926
118175,158482
92725,91285
51819,155858
32891,95271
31902,177288
26038,25837
26038,15741
31902,155312
95270,93745
26038,57493
26038,109811
80774,80660
135664,67763
26038,15712
31902,119494
32891,132882
31902,91149
5857,128328
30767,119434
32891,119396
118175,90703
80776,16858
27902,86787
92781,18230
51819,92665
26038,59066
95122,14875
26038,57270
177119,115800
26038,191976
95270,94110
51819,119494
30767,125377
135664,108023
93282,14950
16588,67271
67673,119380
16588,92549
30767,46782
118175,93291
31902,65760
30767,155407
5857,119420
118175,177290
115139,24630
95270,177289
32891,155407
95270,93291
30767,128325
26038,25306
115139,90913
115139,174318
5857,131327
51819,78623
31902,63147
95270,93304
110130,41461
115139,128328
135664,14843
30767,68225
26038,191915
32891,119430
91602,46022
32891,94113
31902,30389
31902,31904
31902,32164
30767,91119
30767,119446
5857,115702
135664,24040
31902,31892
51819,28298
94476,106632
5857,24195
5857,30866
32891,126515
5857,25170
95122,95455
115139,91116
67673,92175
31902,173404
106939,5926
110130,176674
59291,4340
95270,107020
133758,90019
31902,104950
80776,80660
32891,132412
32891,94102
135664,95688
85847,91555
110130,168328
46787,141702
95270,106983
30767,119452
86938,79349
31902,86227
95270,177288
135664,28968
95270,155498
118175,119403
59291,4336
80774,26448
118175,29749
95270,91398
51819,177125
193994,94046
31902,57270
86228,57270
106939,32038
30767,119436
51819,155312
32891,4879
67673,26448
110130,106938
32891,141702
151828,172240
31902,94869
86938,95450
193994,27473
102888,25560
26038,92381
5857,115800
80776,119446
95122,177125
91300,26702
86938,86785
5857,98117
135664,86674
26038,3859
80776,30866
30767,78004
118175,3340
193994,18891
5857,16100
30767,93686
5857,91116
59291,127284
27902,153336
95122,121913
193263,77237
26038,187070
30767,90913
5857,118181
95270,91642
32891,177289
26038,93512
92725,176707
95122,69027
5857,59210
93282,158936
106939,32322
86228,57259
106939,3351
110130,86090
110130,110096
86938,169685
32891,90562
110130,107142
80776,30914
5857,104950
67673,177153
135664,25107
31902,16850
80774,59146
51819,159851
27902,28953
31902,17887
5857,119441
95270,98117
31902,90705
26038,13454
95270,83293
95122,103659
5857,67673
118175,118187
177119,155312
32891,3351
85584,90554
30767,119445
193994,34747
135664,19885
5857,94065
54445,22100
59291,5550
80774,119446
51819,106442
91602,27478
5857,6051
115139,119434
93282,14879
16752,32222
118175,3346
91602,95260
32891,119428
5857,90913
26038,90855
80776,119420
5857,93409
135664,190653
31902,177289
95270,160140
30767,128321
95270,94105
102888,95323
86228,56848
67673,123912
51819,143913
30767,128329
106939,155312
46787,31343
115139,24195
32891,177288
93282,32502
32891,119425
31902,90703
26038,31902
86402,93294
118175,31864
95270,183713
31902,17886
106939,119396
31902,16100
5857,177153
95122,52486
32891,94098
30767,47620
5857,24197
135664,128328
95270,94229
5857,24066
32891,93214
5857,123912
91602,92948
115139,133752
30767,115310
80776,19292
31902,15741
86228,155272
118175,119428
95270,119418
152112,16232
51819,51862
95270,93195
106939,104950
118175,177288
80774,16858
115139,115349
31902,94229
5857,4653
51819,146599
30767,30731
110130,93292
30767,93512
26038,128328
31902,32038
133263,85906
91300,177033
166100,108120
95270,131705
32891,121479
32891,94105
92725,52102
135664,150302
26038,90913
118175,53693
118175,118934
67673,177119
31902,92538
5857,92175
110130,192171
108143,37522
118175,159956
30767,177296
59291,93245
110130,90703
67673,90913
27902,98103
26038,43202
106813,15741
135664,91973
95270,126229
135664,17850
115139,119449
118175,17887
32891,31629
5857,77931
5857,15741
95270,106940
67673,119405
110130,93304
180372,52400
118175,118667
80776,128328
177119,119494
110130,106983
80776,85450
193994,141702
16752,59152
26038,30866
95270,95393
115139,125377
46787,91381
26038,91221
